Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","024","Angola","5419","Yield","0142","Groundnuts, excluding shelled","2020","2020","100 g/ha","6486","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0142","Groundnuts, excluding shelled","2020","2020","t","223976","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","ha","1200","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","100 g/ha","6882","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01922.02","Kenaf, and other textile bast fibres, raw or retted","2020","2020","t","825.76","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","2703660","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","0112","Maize (corn)","2020","2020","100 g/ha","10993","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0112","Maize (corn)","2020","2020","t","2972177","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01316","Mangoes, guavas and mangosteens","2020","2020","ha","22054","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01316","Mangoes, guavas and mangosteens","2020","2020","100 g/ha","112469","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01316","Mangoes, guavas and mangosteens","2020","2020","t","248036","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0118","Millet","2020","2020","ha","230767","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","0118","Millet","2020","2020","100 g/ha","2383","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0118","Millet","2020","2020","t","55000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01491.01","Oil palm fruit","2020","2020","ha","23302","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01491.01","Oil palm fruit","2020","2020","100 g/ha","120895","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01491.01","Oil palm fruit","2020","2020","t","281714.39","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01253.01","Onions and shallots, green","2020","2020","ha","26718","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01253.01","Onions and shallots, green","2020","2020","100 g/ha","226810","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01253.01","Onions and shallots, green","2020","2020","t","605998","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2020","2020","ha","39187","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01329","Other citrus fruit, n.e.c.","2020","2020","100 g/ha","111283","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01329","Other citrus fruit, n.e.c.","2020","2020","t","436086","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","8408","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01359.90","Other fruits, n.e.c.","2020","2020","100 g/ha","47029","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01359.90","Other fruits, n.e.c.","2020","2020","t","39543.13","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","60289","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","100 g/ha","60527","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2020","2020","t","364914.72","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01318","Pineapples","2020","2020","ha","36212","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01318","Pineapples","2020","2020","100 g/ha","176083","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01318","Pineapples","2020","2020","t","637630","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01510","Potatoes","2020","2020","ha","66789","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01510","Potatoes","2020","2020","100 g/ha","71952","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01510","Potatoes","2020","2020","t","480560","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0113","Rice","2020","2020","ha","8539","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","0113","Rice","2020","2020","100 g/ha","12375","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0113","Rice","2020","2020","t","10567","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","4104","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01921.01","Seed cotton, unginned","2020","2020","100 g/ha","8284","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01921.01","Seed cotton, unginned","2020","2020","t","3400","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01444","Sesame seed","2020","2020","ha","12570","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01444","Sesame seed","2020","2020","100 g/ha","2554","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01444","Sesame seed","2020","2020","t","3210.88","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01929.05","Sisal, raw","2020","2020","ha","528","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01929.05","Sisal, raw","2020","2020","100 g/ha","10459","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01929.05","Sisal, raw","2020","2020","t","552.44","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0114","Sorghum","2020","2020","ha","153097","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","0114","Sorghum","2020","2020","100 g/ha","2286","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0114","Sorghum","2020","2020","t","34991","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0141","Soya beans","2020","2020","ha","36509","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","0141","Soya beans","2020","2020","100 g/ha","10398","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0141","Soya beans","2020","2020","t","37961","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01802","Sugar cane","2020","2020","ha","21912","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01802","Sugar cane","2020","2020","100 g/ha","394753","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01802","Sugar cane","2020","2020","t","865000","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01445","Sunflower seed","2020","2020","ha","17099","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01445","Sunflower seed","2020","2020","100 g/ha","7090","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01445","Sunflower seed","2020","2020","t","12122.5","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01530","Sweet potatoes","2020","2020","ha","184745","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01530","Sweet potatoes","2020","2020","100 g/ha","94716","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01530","Sweet potatoes","2020","2020","t","1749832","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01234","Tomatoes","2020","2020","ha","57550","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01234","Tomatoes","2020","2020","100 g/ha","102461","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01234","Tomatoes","2020","2020","t","589664","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","2756","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","01970","Unmanufactured tobacco","2020","2020","100 g/ha","10317","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","01970","Unmanufactured tobacco","2020","2020","t","2843.26","I","Imputed value",""
"QCL","Crops and livestock products","024","Angola","5312","Area harvested","0111","Wheat","2020","2020","ha","3355","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5419","Yield","0111","Wheat","2020","2020","100 g/ha","8757","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5510","Production","0111","Wheat","2020","2020","t","2938.21","E","Estimated value",""
"QCL","Crops and livestock products","204","Benin","5312","Area harvested","01312","Bananas","2020","2020","ha","4217","E","Estimated value",""
